year,iso,included,exclusion_reason,cap_year,market_cap_usd,start_weight,return_source,local_return,usd_return,reference_currency_return,usd_return_contribution
1902,JPN,true,,1901,116310184.49059911,0.003986737619757775,JST_R6_EQ_TR,0.4164491891860962,0.4236575820063819,0.4265148977755868,0.0016890116200804575
1902,NLD,true,,1901,435858145.6207367,0.014939810074538236,JST_R6_EQ_TR,0.024988284334540367,0.021024769145395306,0.02307399096003726,0.00031410605789321743
1902,NOR,true,,1901,49607969.80001913,0.0017004010466300063,JST_R6_EQ_TR,0.014985128305852413,0.012258634276509417,0.014290262242944829,0.00002084459455403108
1902,PRT,true,,1901,53804317.83123772,0.0018442383093334096,JST_R6_EQ_TR,0.11989510804414749,0.24846019739499026,0.25096588770586825,0.00045821981438038203
1902,SWE,true,,1901,43624959.46425135,0.001495322768322117,JST_R6_EQ_TR,0.0020000000949949026,0.0004101605458624036,0.0024180083342133507,6.133224028954799e-7
1902,USA,true,,1901,14985120773.31543,0.5136415610141091,JST_R6_EQ_TR,0.0540880486369133,0.0540880486369133,0.05620362926639011,0.0277818697340712
1903,AUS,true,,1902,248200885.42504674,0.007827450137407245,JST_R6_EQ_TR,0.21899999678134918,0.218280919244902,0.21906527637153506,0.0017085830113368879
1903,BEL,true,,1902,602143686.401132,0.01898965699815274,JST_R6_EQ_TR,0.11917615681886673,0.13226593643078344,0.1329949151437011,0.0025116847653600524
1903,CAN,true,,1902,491922914.98184204,0.015513651701420664,KZ_R1_EQ_TR_FALLBACK,-0.11698164790868759,-0.11698164790868759,-0.11641314049264784,-0.0018148125411136043
1903,CHE,false,missing_start_market_cap,1902,,,JST_R6_EQ_TR,0.07650520652532578,,,
1903,DEU,true,,1902,2043541441.8243382,0.06444666267895245,JST_R6_EQ_TR,0.10097536444664001,0.10026698738916084,0.10097536444664001,0.006461872714104028
1903,DNK,true,,1902,122975095.43203661,0.0038782352689384356,JST_R6_EQ_TR,0.07942571491003036,0.07755451574696326,0.07824826999560197,0.0003007746582353142
1903,ESP,true,,1902,110921029.22712053,0.003498089154590751,JST_R6_EQ_TR,0.05404460430145264,0.055552536496447535,0.05623212536750177,0.00019432772542823
1903,FIN,true,,1902,29733.595595422652,9.377010743955876e-7,JST_R6_EQ_TR,0.09135858714580536,0.0901960258683141,0.09089791901037092,8.457691036293035e-8
1903,FRA,true,,1902,3889033308.301282,0.12264748472316409,JST_R6_EQ_TR,0.028068458661437035,0.026364212813513532,0.02702500957403431,0.0032335043882836477
1903,GBR,true,,1902,6690158881.156315,0.21098589138352358,JST_R6_EQ_TR,0.016699999570846558,0.015216487898320974,0.01587010749851303,0.00321046426295385
1903,ITA,false,missing_start_market_cap,1902,,,JST_R6_EQ_TR,0.16520000994205475,,,
1903,JPN,true,,1902,151932126.67851055,0.0047914460248991205,JST_R6_EQ_TR,0.16901464760303497,0.16013605534275865,0.16088297747582136,0.0007672832658150865
1903,NLD,true,,1902,465109559.6210725,0.01466804552341053,JST_R6_EQ_TR,0.02581818401813507,0.027286731362399896,0.027948122061467018,0.0004002430178087555
1903,NOR,true,,1902,49903764.32790054,0.0015738027133812358,JST_R6_EQ_TR,-0.03758150711655617,-0.03951413431411077,-0.038895751540581114,-0.00006218745180045814
1903,PRT,true,,1902,65499879.18756412,0.0020656535429712805,JST_R6_EQ_TR,0.09644003212451935,0.12250052729062633,0.12322321880973464,0.0002530436482137323
1903,SWE,true,,1902,94421171.87313707,0.0029777372207470667,JST_R6_EQ_TR,0.09780439734458923,0.0955999024688241,0.09630527475026174,0.00028467138788120693
1903,USA,true,,1902,16683240890.50293,0.5261352552273665,JST_R6_EQ_TR,-0.14037266373634338,-0.14037266373634338,-0.13981921599141378,-0.07385500726186632
1904,AUS,true,,1903,257488346.1552552,0.008744700995738632,JST_R6_EQ_TR,0.07500000298023224,0.07727437944138305,0.0727562140905662,0.0006757413428461472
1904,BEL,true,,1903,665653364.0960039,0.022606613940955995,JST_R6_EQ_TR,0.13691067695617676,0.13691067695617676,0.13214239273293127,0.003095086818343228
1904,CAN,true,,1903,420604825.0198364,0.014284387961953474,KZ_R1_EQ_TR_FALLBACK,0.1166311576962471,0.1166311576962471,0.1119479272188253,0.0016660047049849695
1904,CHE,false,missing_start_market_cap,1903,,,JST_R6_EQ_TR,0.1426810771226883,,,
1904,DEU,true,,1903,2292441166.002258,0.07785483438898942,JST_R6_EQ_TR,0.1247231513261795,0.12946018766755518,0.12472315132617973,0.010079101470824999
1904,DNK,true,,1903,133948583.32050596,0.00454910028912274,JST_R6_EQ_TR,0.06914178282022476,0.07112461994843167,0.06663224712622884,0.0003235530291711555
1904,ESP,true,,1903,119891558.25286123,0.0040717020575459315,JST_R6_EQ_TR,-0.0013100476935505867,-0.02091966807544432,-0.025026000608537324,-0.00008517865554596457
1904,FIN,true,,1903,1752864.3187170539,0.00005952997322852585,JST_R6_EQ_TR,-0.0003607419494073838,0.002590111916854987,-0.0016148223052725452,1.5418929306926314e-7
1904,FRA,true,,1903,3996784605.2702203,0.13573696378625796,JST_R6_EQ_TR,0.0629340335726738,0.06358830878808086,0.059127543790781,0.008631283967197121
1904,GBR,true,,1903,6426731088.282069,0.21826169062097422,JST_R6_EQ_TR,0.1111999973654747,0.11228198373097165,0.10761699399842373,0.024506855595398596
1904,ITA,true,,1903,23288200.510309096,0.000790903173802938,JST_R6_EQ_TR,0.113599993288517,0.113599993288517,0.10892947573016287,0.00008984659523588054
1904,JPN,true,,1903,147182887.86493504,0.00499855766401223,JST_R6_EQ_TR,0.01382222305983305,0.006063379516007883,0.0018438781625904621,0.000030308152149555967
1904,NLD,true,,1903,445306008.18973213,0.015123278204121822,JST_R6_EQ_TR,0.14784686267375946,0.15124989203958528,0.14642146812863888,0.0022873941956580387
1904,NOR,true,,1903,48882198.56609842,0.0016601147852226016,JST_R6_EQ_TR,0.007477966137230396,0.011796383564832702,0.007552837584768879,0.00001958335076813567
1904,PRT,true,,1903,68931790.52204362,0.0023410298221912713,JST_R6_EQ_TR,0.09825378656387329,0.13344219387668033,0.12868845671810902,0.0003123921554039381
1904,SWE,true,,1903,91670092.60208893,0.0031132575979714054,JST_R6_EQ_TR,0.11454544961452484,0.11808938371334188,0.11340003733231185,0.00036764267108532235
1904,USA,true,,1903,14304513931.274414,0.4858033347379108,JST_R6_EQ_TR,0.30289193987846375,0.30289193987846375,0.29742751843583193,0.14714591445819247
1905,AUS,true,,1904,253066031.21643102,0.007673063514983066,JST_R6_EQ_TR,0.1459999978542328,0.14533093404245045,0.14681097305935253,0.001115133487599537
1905,BEL,true,,1904,746986743.1164718,0.022648937501537274,JST_R6_EQ_TR,0.163978710770607,0.16853440044094192,0.17004442383578788,0.0038171251024459495
1905,CAN,true,,1904,502844452.8579712,0.015246445389726434,KZ_R1_EQ_TR_FALLBACK,0.13277354836463928,0.13277354836463928,0.13423736026307198,0.0020243246543416742
1905,CHE,false,missing_start_market_cap,1904,,,JST_R6_EQ_TR,0.07414871454238892,,,
1905,DEU,true,,1904,2632334734.78679,0.07981344440274181,JST_R6_EQ_TR,0.08828467130661011,0.0868801645370827,0.08828467130661011,0.00693420518198151
